brand,3G,4G,5G,Announced,Status,Weight,Length,Width,Diameter,SIM,Display Type,Display Size,ppi,body ratio,OS,battery_capacity,Price,CPU,ratio,pixel,GPU,Loudspeaker,3.5mm jack,Chipset,Card slot,RAM,Storage
8,True,True,False,2013.0,2,129.0,122.5,62.8,9.8,0,1,4.3,256.0,66.3,0,2460.0,270.0,2.0,1,518400.0,0,True,True,7,7,1.0,8.0
8,True,True,False,2013.0,2,133.2,131.7,68.2,9.6,0,1,4.7,313.0,67.4,0,2540.0,150.0,2.0,1,921600.0,0,True,True,4,6,1.0,8.0
8,True,True,False,2013.0,2,126.0,128.0,65.9,10.2,0,1,4.5,245.0,66.2,0,2460.0,200.0,2.0,1,518400.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2013.0,2,172.0,150.2,76.1,9.4,0,1,5.5,401.0,73.0,0,3140.0,400.0,4.0,1,2073600.0,0,True,True,7,7,2.0,16.0
8,True,False,False,2013.0,2,118.0,121.5,66.6,9.7,0,1,4.3,217.0,65.0,0,2460.0,180.0,2.0,10,384000.0,0,True,True,7,6,0.75,4.0
8,True,False,False,2013.0,2,100.0,118.4,62.2,9.2,1,1,4.0,233.0,61.8,0,1700.0,120.0,4.0,10,384000.0,5,True,True,4,6,0.5,4.0
8,True,False,False,2013.0,2,103.3,117.5,62.2,9.2,0,1,4.0,233.0,62.3,0,1700.0,140.0,4.0,10,384000.0,5,True,True,4,6,0.5,4.0
8,True,False,False,2013.0,2,110.0,102.9,61.3,11.9,1,1,3.2,125.0,50.3,0,1540.0,90.0,4.0,9,76800.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2013.0,2,107.0,102.6,61.1,11.9,1,1,3.2,125.0,50.6,0,1540.0,90.0,4.0,9,76800.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2013.0,2,105.0,102.9,59.2,12.2,1,5,3.0,133.0,45.8,0,1540.0,60.0,4.0,9,76800.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2012.0,2,139.0,133.9,68.7,9.1,0,3,4.7,318.0,68.3,0,2100.0,250.0,4.0,10,983040.0,0,True,True,7,1,2.0,8.0
8,True,True,False,2012.0,2,148.0,134.9,68.3,9.1,1,1,4.7,312.0,66.1,0,2150.0,170.0,2.0,1,921600.0,0,True,True,7,6,1.0,16.0
8,True,True,False,2012.0,2,167.8,117.9,65.0,12.2,1,1,4.0,233.0,59.4,0,1700.0,150.0,2.0,10,384000.0,0,True,True,7,6,1.0,8.0
8,True,False,False,2012.0,2,119.1,127.8,68.8,9.1,0,1,4.5,245.0,63.5,0,2150.0,170.0,2.0,1,518400.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2012.0,2,159.0,132.2,85.6,9.4,0,1,5.0,256.0,68.4,0,2150.0,180.0,2.0,9,786432.0,0,True,True,7,6,2.0,2.0
8,True,True,False,2012.0,2,147.1,130.8,71.6,8.4,0,1,4.7,318.0,67.1,0,2100.0,250.0,4.0,10,983040.0,0,True,True,7,7,2.0,16.0
8,True,True,False,2012.0,2,144.9,131.9,68.9,8.5,0,1,4.7,318.0,69.2,0,2100.0,480.0,4.0,10,983040.0,0,True,True,7,1,2.0,32.0
8,True,True,False,2012.0,2,145.0,131.9,68.9,8.5,0,1,4.7,318.0,69.2,0,2100.0,160.0,4.0,10,983040.0,0,True,True,7,1,2.0,32.0
8,True,True,False,2012.0,2,168.1,139.7,90.4,8.4,0,1,5.0,256.0,61.3,0,2080.0,190.0,2.0,9,786432.0,0,True,True,7,1,1.0,32.0
8,True,False,False,2012.0,2,120.0,125.0,67.0,9.0,1,1,4.3,217.0,62.8,0,1700.0,120.0,4.0,10,384000.0,0,True,True,7,6,0.75,4.0
8,True,True,False,2012.0,2,128.0,126.0,65.0,9.0,1,1,4.3,256.0,62.2,0,2150.0,180.0,2.0,1,518400.0,0,True,True,7,6,1.0,4.0
8,True,False,False,2012.0,2,120.0,118.3,66.5,9.5,1,1,4.0,144.0,60.6,0,1540.0,110.0,4.0,7,153600.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2012.0,2,125.0,131.9,68.2,9.1,1,1,4.7,234.0,67.7,0,2150.0,170.0,2.0,1,518400.0,5,True,True,6,6,1.0,4.0
8,True,True,False,2012.0,2,132.0,111.0,61.0,11.7,0,5,3.5,165.0,53.9,0,1700.0,110.0,2.0,7,153600.0,0,True,True,7,6,1.0,8.0
8,True,False,False,2012.0,2,168.0,139.6,90.4,8.5,0,1,5.0,256.0,61.3,0,2100.0,210.0,4.0,9,786432.0,4,True,True,5,1,1.0,32.0
8,True,False,False,2012.0,2,119.0,102.6,61.6,11.9,1,5,3.2,125.0,50.2,0,1540.0,80.0,4.0,9,76800.0,0,True,True,7,6,0.375,1.0
8,True,False,False,2012.0,2,120.0,117.0,63.0,10.0,1,5,3.5,165.0,49.5,0,1520.0,110.0,4.0,7,153600.0,0,True,True,7,6,0.5,4.0
8,True,True,False,2012.0,2,145.0,134.7,69.5,8.9,1,1,4.7,312.0,65.0,0,2150.0,210.0,2.0,1,921600.0,0,True,True,7,6,2.0,16.0
8,True,True,False,2012.0,2,135.0,132.9,67.9,10.4,1,1,4.5,326.0,61.9,0,1830.0,220.0,2.0,1,921600.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2012.0,2,142.0,119.1,62.2,11.4,0,1,4.0,233.0,61.5,0,1700.0,200.0,2.0,10,384000.0,0,True,True,7,6,1.0,8.0
8,True,False,False,2012.0,2,119.0,113.8,62.7,9.9,1,5,3.5,165.0,51.1,0,1300.0,100.0,4.0,7,153600.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2012.0,2,133.0,132.4,68.1,8.9,1,1,4.7,312.0,67.5,0,2150.0,220.0,4.0,1,921600.0,4,True,True,5,7,1.0,16.0
8,True,False,False,2012.0,2,148.0,126.8,67.4,9.6,1,1,4.3,217.0,61.6,0,1520.0,230.0,2.0,10,384000.0,5,True,True,6,6,1.0,8.0
8,True,False,False,2012.0,2,148.0,126.8,67.4,9.6,1,1,4.3,217.0,61.6,0,1520.0,210.0,2.0,10,384000.0,0,True,True,7,6,1.0,16.0
8,True,False,False,2012.0,2,122.0,125.5,67.0,8.7,1,1,4.3,217.0,62.6,0,1700.0,120.0,4.0,10,384000.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2012.0,2,125.0,118.3,66.5,9.5,1,1,4.0,144.0,60.6,0,1500.0,120.0,4.0,7,153600.0,0,True,True,7,6,0.5,4.0
8,True,True,False,2012.0,2,168.0,139.6,90.4,8.5,0,1,5.0,256.0,61.3,0,2080.0,240.0,2.0,9,786432.0,0,True,True,7,1,1.0,32.0
8,True,False,False,2012.0,2,110.0,102.6,61.6,11.9,1,5,3.2,125.0,50.2,0,1500.0,70.0,4.0,9,76800.0,0,True,True,7,6,0.375,1.0
8,True,True,False,2012.0,2,137.0,117.0,62.0,11.7,1,5,4.0,242.0,61.3,0,1540.0,110.0,2.0,1,403200.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2012.0,2,142.0,117.0,62.0,11.7,1,5,4.0,233.0,62.8,0,1700.0,140.0,2.0,10,384000.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2012.0,2,141.5,135.4,68.8,10.4,1,1,4.5,326.0,59.9,0,1830.0,130.0,2.0,1,921600.0,0,True,True,7,6,1.0,4.0
8,True,False,False,2011.0,2,138.0,127.5,69.0,8.5,1,1,4.3,217.0,59.8,0,1540.0,210.0,2.0,10,384000.0,5,True,True,6,6,1.0,8.0
8,True,True,False,2011.0,2,127.0,133.9,67.8,10.4,1,1,4.5,326.0,61.5,0,1830.0,170.0,2.0,1,921600.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2011.0,2,135.0,133.9,67.9,10.5,1,1,4.5,326.0,61.4,0,1830.0,220.0,2.0,1,921600.0,0,True,True,7,6,1.0,2.0
8,True,False,False,2011.0,2,192.0,121.9,64.0,16.0,1,5,3.5,165.0,46.8,0,1500.0,70.0,4.0,7,153600.0,0,True,True,7,6,0.5,2.0
8,True,True,False,2011.0,2,135.0,132.9,67.9,10.4,1,1,4.5,326.0,61.9,0,1830.0,120.0,2.0,1,921600.0,0,True,True,7,6,1.0,4.0
8,True,True,False,2011.0,2,139.0,132.9,67.9,10.4,1,1,4.5,326.0,61.9,0,1830.0,140.0,2.0,1,921600.0,0,True,True,7,6,1.0,4.0
8,True,False,False,2011.0,2,127.0,118.0,63.4,9.7,1,1,4.0,233.0,60.9,0,1500.0,110.0,2.0,10,384000.0,4,False,True,5,6,1.0,8.0
8,True,False,False,2011.0,2,147.0,123.0,65.0,12.3,1,1,4.0,233.0,57.0,0,1500.0,120.0,2.0,10,384000.0,4,True,True,5,6,1.0,8.0
8,True,False,False,2011.0,2,123.0,113.4,60.8,11.9,1,5,3.5,165.0,52.9,0,1500.0,80.0,4.0,7,153600.0,0,True,True,7,6,0.5,0.5
8,True,False,False,2011.0,2,110.0,122.5,62.5,9.8,1,2,3.8,246.0,53.7,0,1500.0,110.0,4.0,10,384000.0,0,True,True,7,6,0.5,2.0
8,True,False,False,2011.0,2,102.0,114.0,59.0,12.1,1,5,3.2,180.0,45.3,0,1500.0,80.0,4.0,7,153600.0,0,True,True,7,6,0.5,0.146484375
8,True,False,False,2011.0,2,129.2,113.5,59.0,12.1,1,5,3.2,180.0,45.5,0,1500.0,80.0,4.0,7,153600.0,0,True,True,7,6,0.5,0.5
8,True,True,False,2011.0,2,172.0,128.0,67.0,13.0,1,5,4.3,217.0,61.4,0,1500.0,150.0,4.0,10,384000.0,0,True,True,7,6,0.5,8.0
8,True,False,False,2011.0,2,112.0,122.0,64.0,9.0,1,1,4.0,233.0,58.3,0,1500.0,90.0,4.0,10,384000.0,0,True,True,7,6,0.5,4.0
8,True,False,False,2011.0,2,109.0,122.0,64.0,9.2,1,1,4.0,233.0,58.3,0,1500.0,140.0,4.0,10,384000.0,5,True,True,6,6,0.5,2.0
8,True,False,False,2011.0,2,129.0,119.5,59.7,12.9,1,5,2.8,143.0,34.0,0,1500.0,70.0,4.0,9,76800.0,0,True,True,7,6,0.25,0.5
8,True,False,False,2011.0,2,168.0,128.8,68.0,11.9,1,1,4.3,217.0,60.1,0,1500.0,230.0,2.0,10,384000.0,5,True,True,6,6,0.5,8.0
8,True,False,False,2011.0,2,168.0,128.8,68.0,11.9,1,1,4.3,217.0,60.1,0,1500.0,190.0,2.0,10,384000.0,5,True,True,6,6,0.5,8.0
8,True,False,False,2011.0,2,110.0,108.0,57.5,12.2,1,5,2.8,143.0,39.1,0,1280.0,80.0,4.0,9,76800.0,0,True,True,7,6,0.13671875,0.13671875
8,True,False,False,2011.0,2,109.0,122.0,64.0,9.2,1,1,4.0,233.0,58.3,0,1500.0,110.0,4.0,10,384000.0,5,True,True,6,6,0.5,2.0
8,True,False,False,2010.0,2,139.0,123.9,63.2,10.9,1,1,4.0,233.0,58.2,0,1500.0,150.0,2.0,10,384000.0,4,True,True,5,6,0.5,8.0
8,True,False,False,2010.0,2,139.0,123.9,63.2,10.9,1,1,4.0,233.0,58.2,0,1500.0,150.0,2.0,10,384000.0,4,True,True,5,6,0.5,8.0
8,True,False,False,2011.0,2,158.0,115.8,56.4,15.8,1,5,3.2,292.0,44.6,0,1500.0,70.0,4.0,10,384000.0,0,True,True,7,6,0.25,0.5
8,True,False,False,2010.0,2,176.0,119.5,59.5,15.2,1,5,3.5,267.0,49.0,12,1500.0,80.0,4.0,10,384000.0,0,True,True,7,1,0.5,16.0
8,True,False,False,2010.0,2,157.0,125.0,59.8,11.5,1,5,3.8,246.0,55.0,12,1500.0,120.0,4.0,10,384000.0,0,True,True,7,1,0.5,16.0
8,True,False,False,2010.0,2,129.0,113.5,59.0,13.3,1,5,3.2,180.0,45.5,0,1500.0,100.0,4.0,7,153600.0,0,True,True,7,6,0.5,0.166015625
8,True,False,False,2010.0,2,115.5,109.0,54.5,12.7,1,5,3.0,192.0,45.1,0,1500.0,70.0,4.0,7,153600.0,0,True,True,7,6,0.15234375,0.1357421875
9,True,True,True,2023.0,0,195.1,165.1,75.7,8.6,2,1,6.56,269.0,82.7,0,5000.0,170.0,8.0,5,1160640.0,0,True,True,7,7,4.0,128.0
9,True,True,True,2023.0,0,193.8,165.0,75.8,8.6,2,1,6.56,269.0,82.7,0,5000.0,169.99,8.0,5,1160640.0,0,True,True,7,7,4.0,128.0
9,True,True,False,2023.0,0,172.0,160.8,74.0,8.5,2,1,6.3,273.0,81.9,0,3000.0,100.0,8.0,11,1123200.0,5,True,True,4,7,3.0,32.0
9,True,True,True,2023.0,0,231.0,168.0,78.6,10.5,3,1,6.49,406.0,77.0,0,4800.0,493.14,8.0,5,2592000.0,0,False,True,7,3,6.0,128.0
9,True,True,False,2023.0,0,177.4,160.6,74.3,8.8,2,1,6.3,278.0,80.3,0,4000.0,80.0,8.0,5,1152000.0,4,True,True,8,3,2.0,64.0
9,True,True,False,2023.0,0,199.4,164.6,75.9,8.6,2,1,6.5,270.0,81.6,0,5000.0,103.73,8.0,5,1152000.0,4,True,True,8,7,3.0,64.0
9,True,True,False,2023.0,0,196.2,165.0,76.2,8.5,2,1,6.5,270.0,81.1,0,5050.0,99.35,8.0,5,1152000.0,3,True,True,8,7,4.0,64.0
9,True,True,False,2023.0,0,177.4,160.6,74.3,8.8,2,1,6.3,278.0,80.3,0,3000.0,116.14,8.0,5,1152000.0,4,True,True,8,3,2.0,64.0
9,True,True,True,2022.0,0,185.0,158.9,73.9,8.0,3,0,6.43,409.0,85.0,0,4200.0,234.88,8.0,5,2592000.0,0,True,False,7,1,6.0,128.0
9,True,True,True,2022.0,0,190.0,166.0,75.9,8.6,3,1,6.58,401.0,82.8,0,4500.0,148.3,8.0,5,2600640.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2022.0,0,200.0,169.2,78.0,8.6,2,1,6.75,260.0,83.4,0,5050.0,93.84,8.0,5,1152000.0,4,True,True,8,7,3.0,32.0
9,True,True,False,2022.0,0,466.0,247.5,157.3,7.5,2,1,10.4,224.0,79.1,0,8200.0,240.0,8.0,10,2400000.0,3,False,True,8,7,4.0,64.0
9,True,True,False,2022.0,0,375.0,208.0,123.2,9.0,2,1,8.0,189.0,72.4,0,5250.0,160.0,8.0,0,1024000.0,3,False,True,8,7,3.0,32.0
9,True,True,False,2022.0,0,192.0,164.8,75.9,8.6,2,1,6.52,269.0,82.1,0,5000.0,130.0,8.0,5,1152000.0,3,True,True,8,7,3.0,32.0
9,True,True,False,2022.0,0,172.5,156.5,73.1,8.8,2,1,6.09,282.0,79.6,0,4000.0,60.0,4.0,11,1123200.0,5,True,True,4,7,3.0,32.0
9,True,True,False,2022.0,0,178.0,164.8,75.9,8.6,2,1,6.52,269.0,82.1,0,5050.0,82.87,8.0,5,1152000.0,4,True,True,8,7,2.0,32.0
9,True,True,False,2022.0,0,195.0,169.9,77.9,8.8,2,1,6.52,269.0,77.5,0,3000.0,70.0,8.0,5,1152000.0,4,True,True,8,7,2.0,32.0
9,True,True,False,2022.0,0,180.0,154.0,75.9,10.0,2,1,5.7,188.0,71.7,0,2400.0,240.0,4.0,3,460800.0,0,True,True,7,7,1.0,32.0
9,True,True,False,2022.0,0,189.0,164.6,75.9,8.5,2,1,6.5,270.0,81.6,0,5050.0,99.99,8.0,5,1152000.0,3,True,True,8,7,3.0,32.0
9,True,True,False,2022.0,0,190.0,164.6,75.9,8.5,2,1,6.5,270.0,81.6,0,5050.0,99.3,8.0,5,1152000.0,3,True,True,8,7,3.0,64.0
9,True,True,True,2021.0,0,217.0,171.4,79.7,9.1,2,1,6.67,395.0,78.6,0,4470.0,220.0,8.0,5,2592000.0,0,True,True,7,7,6.0,128.0
9,True,True,True,2021.0,0,210.1,169.4,78.4,9.3,2,1,6.52,269.0,77.3,0,4470.0,100.0,8.0,5,1152000.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2021.0,0,465.0,247.6,157.5,7.8,2,1,10.4,224.0,78.9,0,8200.0,200.0,8.0,10,2400000.0,3,False,True,8,7,3.0,32.0
9,True,True,True,2021.0,0,220.0,173.8,77.7,8.9,2,1,6.82,252.0,84.5,0,5000.0,180.0,8.0,11,1123200.0,0,True,True,7,7,4.0,64.0
9,True,True,True,2021.0,0,248.0,171.6,81.5,10.6,2,1,6.67,395.0,76.8,0,4630.0,269.0,8.0,5,2592000.0,0,False,True,7,7,4.0,64.0
9,True,True,False,2021.0,0,237.0,177.7,79.1,9.9,2,1,6.82,257.0,79.9,0,6000.0,100.0,8.0,5,1152000.0,4,True,True,8,7,2.0,32.0
9,True,False,False,2021.0,0,154.0,148.0,71.8,9.3,2,1,5.45,295.0,72.1,0,2500.0,50.0,4.0,3,1036800.0,3,True,True,8,7,1.0,16.0
9,True,True,False,2021.0,0,204.7,165.4,75.9,9.4,2,1,6.5,270.0,81.3,0,4950.0,90.0,8.0,5,1152000.0,4,True,True,8,7,3.0,32.0
9,True,True,False,2021.0,0,157.0,148.0,71.8,9.3,2,1,5.45,295.0,72.1,0,3000.0,90.0,8.0,3,1036800.0,4,True,True,8,7,1.0,16.0
9,True,True,True,2021.0,0,220.0,168.9,79.7,9.1,2,1,6.67,395.0,79.8,0,4470.0,180.6,8.0,5,2592000.0,0,True,True,7,7,6.0,128.0
9,True,True,True,2021.0,0,210.0,168.9,79.7,9.1,2,1,6.67,395.0,79.8,0,4470.0,150.0,8.0,5,2592000.0,0,True,True,7,7,6.0,64.0
9,True,True,False,2021.0,0,197.0,164.9,76.0,9.2,2,1,6.52,269.0,81.9,0,5050.0,90.0,8.0,5,1152000.0,5,True,True,4,7,4.0,64.0
9,True,True,False,2021.0,0,194.0,164.9,76.0,9.2,2,1,6.52,269.0,81.9,0,5050.0,109.99,8.0,5,1152000.0,5,True,True,4,7,3.0,32.0
9,True,True,False,2021.0,0,191.0,169.9,77.9,8.8,2,1,6.52,269.0,77.5,0,3000.0,80.0,8.0,5,1152000.0,4,True,True,8,7,1.0,16.0
9,True,False,False,2021.0,0,191.0,169.9,77.9,8.8,2,1,6.52,269.0,77.5,0,3000.0,80.0,4.0,5,1152000.0,3,True,True,8,7,1.0,16.0
9,True,True,False,2021.0,0,178.0,166.4,76.7,8.7,2,1,6.52,269.0,80.4,0,4000.0,90.0,4.0,5,1152000.0,0,True,True,7,7,1.0,16.0
9,True,True,False,2020.0,0,181.0,161.0,76.0,8.7,2,1,6.39,269.0,81.9,0,4000.0,90.0,8.0,11,1123200.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2020.0,0,146.0,149.1,71.2,8.8,2,1,5.45,295.0,72.2,0,2500.0,70.0,4.0,3,1036800.0,5,True,True,7,7,1.0,16.0
9,True,True,False,2020.0,0,110.2,132.2,56.5,12.3,2,1,2.8,143.0,32.5,7,1500.0,110.0,4.0,9,76800.0,0,True,True,7,6,0.5,4.0
9,True,True,False,2020.0,0,104.7,131.4,53.0,13.7,2,1,2.4,167.0,25.6,7,1500.0,80.0,4.0,9,76800.0,0,True,True,7,6,0.5,4.0
9,True,True,True,2020.0,0,230.0,171.9,78.6,9.0,2,1,6.81,386.0,82.9,0,4500.0,590.0,8.0,5,2592000.0,0,True,True,7,7,6.0,64.0
9,True,True,False,2020.0,0,180.0,150.6,71.6,9.1,2,1,5.45,295.0,71.1,0,3000.0,140.0,4.0,3,1036800.0,5,True,True,4,7,2.0,16.0
9,True,True,False,2020.0,0,180.0,161.0,76.0,8.7,2,1,6.39,269.0,81.9,0,4000.0,100.0,8.0,11,1123200.0,0,True,True,7,7,3.0,32.0
9,True,True,False,2020.0,0,195.0,165.9,76.3,8.7,2,1,6.5,270.0,80.6,0,4500.0,240.0,8.0,5,1152000.0,5,True,True,4,7,2.0,32.0
9,True,True,False,2020.0,0,184.5,159.9,77.0,8.7,2,1,5.99,269.0,75.2,0,3040.0,130.0,8.0,3,1036800.0,4,True,True,8,7,2.0,16.0
9,True,True,False,2020.0,0,200.0,171.7,76.7,8.9,2,1,6.52,269.0,77.9,0,4000.0,150.0,8.0,5,1152000.0,5,True,True,4,7,3.0,64.0
9,True,True,False,2020.0,0,180.0,150.6,72.4,9.1,2,1,5.45,295.0,70.3,0,3000.0,60.0,4.0,3,1036800.0,5,True,True,4,7,2.0,16.0
9,True,True,False,2020.0,0,180.0,150.6,72.4,9.1,2,1,5.45,295.0,70.3,0,3000.0,100.0,4.0,3,1036800.0,5,True,True,4,7,2.0,16.0
9,True,True,True,2020.0,0,220.0,171.9,78.6,9.0,2,1,6.81,386.0,82.9,0,4500.0,470.0,8.0,5,2592000.0,0,True,True,7,7,6.0,64.0
9,True,True,False,2020.0,0,185.0,164.3,76.6,8.5,2,1,6.55,268.0,82.3,0,4000.0,290.0,8.0,5,1152000.0,0,True,True,7,7,3.0,64.0
9,True,True,False,2020.0,0,155.0,147.3,71.2,9.4,2,1,5.71,295.0,77.6,0,3000.0,170.0,4.0,4,1094400.0,0,True,True,7,7,1.0,16.0
9,True,False,False,2019.0,0,155.0,147.6,71.4,8.7,2,1,5.45,197.0,72.7,0,2500.0,50.0,4.0,3,460800.0,5,True,True,7,7,1.0,16.0
9,True,True,False,2019.0,0,183.0,157.7,75.4,8.7,2,1,6.2,271.0,80.7,0,4000.0,120.0,4.0,4,1094400.0,5,True,True,4,7,2.0,32.0
9,True,True,False,2019.0,0,180.0,159.9,75.2,8.3,2,1,6.3,400.0,82.4,0,3500.0,240.0,8.0,4,2462400.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2019.0,0,180.0,159.9,75.1,8.3,2,1,6.3,400.0,82.5,0,3500.0,180.0,8.0,4,2462400.0,0,True,True,7,7,3.0,32.0
9,True,True,False,2019.0,0,153.0,146.0,70.6,9.3,2,1,5.71,295.0,79.0,0,3000.0,100.0,4.0,4,1094400.0,5,True,True,4,7,2.0,16.0
9,True,True,False,2019.0,0,180.0,157.2,76.5,8.0,2,1,6.39,400.0,83.9,0,3500.0,290.0,8.0,8,2501280.0,0,True,True,7,7,6.0,64.0
9,True,True,False,2019.0,0,172.0,155.0,75.0,8.0,2,2,5.99,538.0,79.7,0,3320.0,210.0,8.0,3,4147200.0,0,True,False,7,1,6.0,128.0
9,True,True,False,2019.0,0,161.0,149.0,71.3,8.4,2,1,5.71,295.0,76.6,0,3000.0,130.0,8.0,4,1094400.0,0,True,True,7,7,2.0,16.0
9,True,True,False,2020.0,0,188.6,161.2,76.2,9.1,2,1,6.26,269.0,79.6,0,4000.0,140.0,4.0,4,1094400.0,0,True,True,7,7,2.0,16.0
9,True,True,False,2019.0,0,181.0,159.4,76.2,8.6,2,1,6.26,269.0,80.5,0,4000.0,140.0,4.0,4,1094400.0,0,True,True,7,7,2.0,16.0
9,True,True,False,2019.0,0,138.4,145.0,70.4,8.6,2,1,5.45,197.0,75.1,0,2500.0,80.0,4.0,3,460800.0,5,True,True,4,7,1.0,8.0
9,True,True,False,2018.0,0,180.0,154.8,75.8,8.0,2,1,6.18,408.0,81.2,0,3500.0,390.0,8.0,4,2462400.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2018.0,0,180.0,156.9,76.4,8.2,2,1,6.0,268.0,77.5,0,3500.0,120.0,8.0,3,1036800.0,5,True,True,4,7,2.0,16.0
9,True,True,False,2018.0,0,160.0,149.7,71.2,8.0,2,1,5.84,432.0,79.9,0,3060.0,240.0,8.0,4,2462400.0,0,True,True,7,7,3.0,32.0
9,True,True,False,2018.0,0,151.0,147.2,71.0,8.0,2,1,5.8,432.0,81.5,0,3060.0,160.0,8.0,4,2462400.0,0,True,True,7,7,4.0,32.0
9,True,True,False,2018.0,0,160.0,149.5,72.0,8.1,2,1,5.86,287.0,79.6,0,3060.0,190.0,8.0,4,1094400.0,3,True,True,4,7,3.0,32.0
9,True,True,False,2018.0,0,150.0,151.1,70.7,8.3,2,1,5.5,439.0,73.1,0,2970.0,240.0,8.0,3,2332800.0,3,True,True,4,7,2.0,16.0
9,True,True,False,2018.0,0,138.3,146.3,68.7,8.7,2,1,5.2,310.0,69.4,0,2990.0,200.0,8.0,3,1036800.0,3,True,True,4,7,2.0,16.0
9,True,True,False,2018.0,0,174.0,153.6,77.6,9.7,2,1,5.5,267.0,70.0,0,4000.0,100.0,4.0,1,921600.0,0,False,True,7,7,1.0,8.0
9,True,True,False,2018.0,0,117.0,133.5,49.3,14.9,2,5,2.4,167.0,27.1,7,1500.0,140.0,2.0,9,76800.0,0,True,True,7,6,0.5,4.0
9,True,True,False,2018.0,0,177.0,140.9,73.0,7.5,2,2,5.5,534.0,81.1,0,3260.0,1010.0,8.0,1,3686400.0,0,True,False,7,1,6.0,128.0
9,True,True,False,2018.0,0,183.0,158.4,75.6,8.0,2,1,6.0,403.0,77.2,0,3800.0,490.0,8.0,3,2332800.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2018.0,0,172.0,148.8,75.8,8.2,2,1,5.5,403.0,73.2,0,3000.0,220.0,8.0,1,2073600.0,0,True,True,7,7,3.0,32.0
9,True,True,False,2018.0,0,131.0,133.6,67.8,9.5,2,1,4.5,218.0,61.6,0,2150.0,100.0,4.0,1,409920.0,3,True,True,4,7,1.0,8.0
9,True,True,False,2017.0,0,161.0,143.5,71.3,9.3,2,1,5.0,294.0,67.4,0,4100.0,110.0,4.0,1,921600.0,0,True,True,7,7,1.0,8.0
9,True,True,False,2017.0,0,153.0,141.2,71.5,7.9,2,1,5.2,424.0,73.8,0,3000.0,220.0,8.0,1,2073600.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2017.0,0,160.0,151.5,73.7,7.9,2,1,5.3,554.0,69.4,0,3090.0,300.0,8.0,1,3686400.0,0,True,True,7,7,4.0,64.0
9,True,True,False,2017.0,0,140.0,143.4,71.4,8.5,2,1,5.0,294.0,67.3,0,2630.0,100.0,4.0,1,921600.0,3,True,True,4,7,2.0,16.0
9,True,True,False,2017.0,0,160.0,149.7,72.5,8.0,2,1,5.2,282.0,68.7,0,3000.0,170.0,8.0,1,921600.0,0,True,True,7,7,2.0,16.0
9,True,True,False,2017.0,2,169.0,154.0,75.8,7.9,2,1,5.5,403.0,70.7,0,3000.0,400.0,8.0,1,2073600.0,0,False,True,7,7,3.0,32.0
9,True,True,False,2014.0,2,136.0,129.5,66.7,9.2,0,1,4.5,218.0,64.6,12,1830.0,100.0,4.0,1,409920.0,0,True,True,7,7,1.0,8.0
9,True,False,False,2014.0,2,130.0,134.7,68.5,8.7,0,2,4.7,316.0,64.3,12,2200.0,170.0,4.0,1,921600.0,0,True,True,7,7,1.0,8.0
9,True,True,False,2014.0,2,134.0,134.7,68.5,8.9,2,2,4.7,312.0,66.0,12,2200.0,220.0,4.0,1,921600.0,0,True,True,7,7,1.0,8.0
9,True,True,False,2014.0,2,150.0,139.4,70.7,8.5,2,1,5.0,294.0,69.9,12,2200.0,330.0,4.0,1,921600.0,0,True,True,7,7,1.0,16.0
9,True,False,False,2014.0,2,129.0,119.7,62.3,11.7,0,5,4.0,245.0,59.1,12,1430.0,100.0,4.0,1,409920.0,0,True,True,7,7,0.5,4.0
9,True,False,False,2014.0,2,129.0,119.7,62.3,11.7,0,5,4.0,245.0,59.1,12,1430.0,100.0,4.0,1,409920.0,0,True,True,7,7,0.5,4.0
9,True,False,False,2014.0,2,150.0,121.7,68.3,11.1,0,1,4.3,217.0,63.3,0,1800.0,90.0,2.0,10,384000.0,0,True,True,7,6,1.0,4.0
9,True,True,False,2014.0,2,167.0,137.0,71.0,9.8,2,0,5.0,441.0,70.9,12,2420.0,370.0,4.0,1,2073600.0,0,True,True,7,1,2.0,32.0
9,True,True,False,2014.0,2,134.0,129.5,66.7,9.2,0,1,4.5,221.0,62.9,12,1830.0,110.0,4.0,1,409920.0,0,True,True,7,7,1.0,8.0
